,n,L,total_attempts,total_successes,total_collisions,collision_rate,success_rate,throughput,per_node
671,7,72,165,112,53,0.3212121212121212,0.6787878787878788,0.8064,"[{'tx': 30, 'success': 23, 'collisions': 7}, {'tx': 24, 'success': 17, 'collisions': 7}, {'tx': 24, 'success': 14, 'collisions': 10}, {'tx': 13, 'success': 5, 'collisions': 8}, {'tx': 28, 'success': 22, 'collisions': 6}, {'tx': 24, 'success': 17, 'collisions': 7}, {'tx': 22, 'success': 14, 'collisions': 8}]"
672,7,73,176,100,76,0.4318181818181818,0.5681818181818182,0.73,"[{'tx': 11, 'success': 5, 'collisions': 6}, {'tx': 30, 'success': 20, 'collisions': 10}, {'tx': 23, 'success': 10, 'collisions': 13}, {'tx': 24, 'success': 14, 'collisions': 10}, {'tx': 30, 'success': 17, 'collisions': 13}, {'tx': 26, 'success': 15, 'collisions': 11}, {'tx': 32, 'success': 19, 'collisions': 13}]"
673,7,74,167,99,68,0.40718562874251496,0.592814371257485,0.7326,"[{'tx': 22, 'success': 12, 'collisions': 10}, {'tx': 42, 'success': 29, 'collisions': 13}, {'tx': 28, 'success': 16, 'collisions': 12}, {'tx': 19, 'success': 12, 'collisions': 7}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 24, 'success': 13, 'collisions': 11}, {'tx': 27, 'success': 17, 'collisions': 10}]"
674,7,75,159,108,51,0.32075471698113206,0.6792452830188679,0.81,"[{'tx': 25, 'success': 18, 'collisions': 7}, {'tx': 22, 'success': 15, 'collisions': 7}, {'tx': 32, 'success': 24, 'collisions': 8}, {'tx': 19, 'success': 11, 'collisions': 8}, {'tx': 12, 'success': 6, 'collisions': 6}, {'tx': 22, 'success': 14, 'collisions': 8}, {'tx': 27, 'success': 20, 'collisions': 7}]"
675,7,76,160,101,59,0.36875,0.63125,0.7676,"[{'tx': 29, 'success': 19, 'collisions': 10}, {'tx': 38, 'success': 26, 'collisions': 12}, {'tx': 22, 'success': 16, 'collisions': 6}, {'tx': 15, 'success': 8, 'collisions': 7}, {'tx': 28, 'success': 18, 'collisions': 10}, {'tx': 13, 'success': 8, 'collisions': 5}, {'tx': 15, 'success': 6, 'collisions': 9}]"
676,7,77,158,101,57,0.36075949367088606,0.6392405063291139,0.7777,"[{'tx': 33, 'success': 23, 'collisions': 10}, {'tx': 15, 'success': 8, 'collisions': 7}, {'tx': 25, 'success': 17, 'collisions': 8}, {'tx': 12, 'success': 6, 'collisions': 6}, {'tx': 22, 'success': 14, 'collisions': 8}, {'tx': 21, 'success': 11, 'collisions': 10}, {'tx': 30, 'success': 22, 'collisions': 8}]"
677,7,78,152,105,47,0.3092105263157895,0.6907894736842105,0.819,"[{'tx': 25, 'success': 17, 'collisions': 8}, {'tx': 16, 'success': 8, 'collisions': 8}, {'tx': 26, 'success': 19, 'collisions': 7}, {'tx': 28, 'success': 21, 'collisions': 7}, {'tx': 17, 'success': 12, 'collisions': 5}, {'tx': 17, 'success': 12, 'collisions': 5}, {'tx': 23, 'success': 16, 'collisions': 7}]"
678,7,79,156,98,58,0.3717948717948718,0.6282051282051282,0.7742,"[{'tx': 32, 'success': 24, 'collisions': 8}, {'tx': 27, 'success': 18, 'collisions': 9}, {'tx': 17, 'success': 9, 'collisions': 8}, {'tx': 21, 'success': 12, 'collisions': 9}, {'tx': 24, 'success': 16, 'collisions': 8}, {'tx': 23, 'success': 15, 'collisions': 8}, {'tx': 12, 'success': 4, 'collisions': 8}]"
679,7,80,153,95,58,0.3790849673202614,0.6209150326797386,0.76,"[{'tx': 21, 'success': 12, 'collisions': 9}, {'tx': 33, 'success': 24, 'collisions': 9}, {'tx': 21, 'success': 11, 'collisions': 10}, {'tx': 11, 'success': 5, 'collisions': 6}, {'tx': 24, 'success': 17, 'collisions': 7}, {'tx': 29, 'success': 19, 'collisions': 10}, {'tx': 14, 'success': 7, 'collisions': 7}]"
680,7,81,152,95,57,0.375,0.625,0.7695,"[{'tx': 13, 'success': 6, 'collisions': 7}, {'tx': 30, 'success': 22, 'collisions': 8}, {'tx': 22, 'success': 12, 'collisions': 10}, {'tx': 21, 'success': 13, 'collisions': 8}, {'tx': 13, 'success': 7, 'collisions': 6}, {'tx': 29, 'success': 20, 'collisions': 9}, {'tx': 24, 'success': 15, 'collisions': 9}]"
681,7,82,149,97,52,0.348993288590604,0.6510067114093959,0.7954,"[{'tx': 22, 'success': 15, 'collisions': 7}, {'tx': 12, 'success': 6, 'collisions': 6}, {'tx': 15, 'success': 9, 'collisions': 6}, {'tx': 27, 'success': 21, 'collisions': 6}, {'tx': 23, 'success': 12, 'collisions': 11}, {'tx': 25, 'success': 19, 'collisions': 6}, {'tx': 25, 'success': 15, 'collisions': 10}]"
682,7,83,147,94,53,0.36054421768707484,0.6394557823129252,0.7802,"[{'tx': 29, 'success': 20, 'collisions': 9}, {'tx': 22, 'success': 16, 'collisions': 6}, {'tx': 14, 'success': 7, 'collisions': 7}, {'tx': 7, 'success': 1, 'collisions': 6}, {'tx': 20, 'success': 11, 'collisions': 9}, {'tx': 31, 'success': 24, 'collisions': 7}, {'tx': 24, 'success': 15, 'collisions': 9}]"
683,7,84,150,91,59,0.3933333333333333,0.6066666666666667,0.7644,"[{'tx': 25, 'success': 14, 'collisions': 11}, {'tx': 24, 'success': 14, 'collisions': 10}, {'tx': 16, 'success': 7, 'collisions': 9}, {'tx': 18, 'success': 10, 'collisions': 8}, {'tx': 17, 'success': 9, 'collisions': 8}, {'tx': 26, 'success': 23, 'collisions': 3}, {'tx': 24, 'success': 14, 'collisions': 10}]"
684,7,85,144,91,53,0.3680555555555556,0.6319444444444444,0.7735,"[{'tx': 22, 'success': 14, 'collisions': 8}, {'tx': 28, 'success': 18, 'collisions': 10}, {'tx': 13, 'success': 7, 'collisions': 6}, {'tx': 21, 'success': 14, 'collisions': 7}, {'tx': 32, 'success': 24, 'collisions': 8}, {'tx': 17, 'success': 8, 'collisions': 9}, {'tx': 11, 'success': 6, 'collisions': 5}]"
685,7,86,140,93,47,0.3357142857142857,0.6642857142857143,0.7998,"[{'tx': 19, 'success': 13, 'collisions': 6}, {'tx': 18, 'success': 12, 'collisions': 6}, {'tx': 29, 'success': 23, 'collisions': 6}, {'tx': 20, 'success': 13, 'collisions': 7}, {'tx': 15, 'success': 7, 'collisions': 8}, {'tx': 24, 'success': 17, 'collisions': 7}, {'tx': 15, 'success': 8, 'collisions': 7}]"
686,7,87,137,92,45,0.3284671532846715,0.6715328467153284,0.8004,"[{'tx': 19, 'success': 13, 'collisions': 6}, {'tx': 26, 'success': 20, 'collisions': 6}, {'tx': 28, 'success': 20, 'collisions': 8}, {'tx': 20, 'success': 14, 'collisions': 6}, {'tx': 18, 'success': 13, 'collisions': 5}, {'tx': 19, 'success': 10, 'collisions': 9}, {'tx': 7, 'success': 2, 'collisions': 5}]"
687,7,88,137,90,47,0.34306569343065696,0.656934306569343,0.792,"[{'tx': 19, 'success': 11, 'collisions': 8}, {'tx': 23, 'success': 15, 'collisions': 8}, {'tx': 21, 'success': 16, 'collisions': 5}, {'tx': 22, 'success': 14, 'collisions': 8}, {'tx': 15, 'success': 7, 'collisions': 8}, {'tx': 13, 'success': 9, 'collisions': 4}, {'tx': 24, 'success': 18, 'collisions': 6}]"
688,7,89,137,88,49,0.35766423357664234,0.6423357664233577,0.7832,"[{'tx': 12, 'success': 6, 'collisions': 6}, {'tx': 22, 'success': 14, 'collisions': 8}, {'tx': 18, 'success': 11, 'collisions': 7}, {'tx': 24, 'success': 16, 'collisions': 8}, {'tx': 18, 'success': 9, 'collisions': 9}, {'tx': 23, 'success': 19, 'collisions': 4}, {'tx': 20, 'success': 13, 'collisions': 7}]"
689,7,90,139,85,54,0.38848920863309355,0.6115107913669064,0.765,"[{'tx': 20, 'success': 11, 'collisions': 9}, {'tx': 23, 'success': 14, 'collisions': 9}, {'tx': 25, 'success': 15, 'collisions': 10}, {'tx': 21, 'success': 18, 'collisions': 3}, {'tx': 19, 'success': 10, 'collisions': 9}, {'tx': 17, 'success': 10, 'collisions': 7}, {'tx': 14, 'success': 7, 'collisions': 7}]"
690,7,91,137,84,53,0.38686131386861317,0.6131386861313869,0.7644,"[{'tx': 26, 'success': 17, 'collisions': 9}, {'tx': 17, 'success': 10, 'collisions': 7}, {'tx': 24, 'success': 15, 'collisions': 9}, {'tx': 24, 'success': 17, 'collisions': 7}, {'tx': 8, 'success': 1, 'collisions': 7}, {'tx': 18, 'success': 11, 'collisions': 7}, {'tx': 20, 'success': 13, 'collisions': 7}]"
691,7,92,130,88,42,0.3230769230769231,0.676923076923077,0.8096,"[{'tx': 16, 'success': 11, 'collisions': 5}, {'tx': 23, 'success': 18, 'collisions': 5}, {'tx': 18, 'success': 13, 'collisions': 5}, {'tx': 26, 'success': 17, 'collisions': 9}, {'tx': 18, 'success': 10, 'collisions': 8}, {'tx': 19, 'success': 15, 'collisions': 4}, {'tx': 10, 'success': 4, 'collisions': 6}]"
692,7,93,130,85,45,0.34615384615384615,0.6538461538461539,0.7905,"[{'tx': 15, 'success': 5, 'collisions': 10}, {'tx': 15, 'success': 8, 'collisions': 7}, {'tx': 18, 'success': 12, 'collisions': 6}, {'tx': 19, 'success': 12, 'collisions': 7}, {'tx': 23, 'success': 16, 'collisions': 7}, {'tx': 19, 'success': 16, 'collisions': 3}, {'tx': 21, 'success': 16, 'collisions': 5}]"
693,7,94,139,75,64,0.460431654676259,0.539568345323741,0.705,"[{'tx': 23, 'success': 14, 'collisions': 9}, {'tx': 15, 'success': 7, 'collisions': 8}, {'tx': 14, 'success': 7, 'collisions': 7}, {'tx': 18, 'success': 8, 'collisions': 10}, {'tx': 20, 'success': 11, 'collisions': 9}, {'tx': 28, 'success': 17, 'collisions': 11}, {'tx': 21, 'success': 11, 'collisions': 10}]"
694,7,95,124,84,40,0.3225806451612903,0.6774193548387096,0.798,"[{'tx': 23, 'success': 18, 'collisions': 5}, {'tx': 10, 'success': 5, 'collisions': 5}, {'tx': 23, 'success': 17, 'collisions': 6}, {'tx': 15, 'success': 9, 'collisions': 6}, {'tx': 15, 'success': 8, 'collisions': 7}, {'tx': 25, 'success': 20, 'collisions': 5}, {'tx': 13, 'success': 7, 'collisions': 6}]"
695,7,96,128,82,46,0.359375,0.640625,0.7872,"[{'tx': 17, 'success': 10, 'collisions': 7}, {'tx': 31, 'success': 24, 'collisions': 7}, {'tx': 23, 'success': 14, 'collisions': 9}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 23, 'success': 18, 'collisions': 5}, {'tx': 16, 'success': 8, 'collisions': 8}, {'tx': 14, 'success': 8, 'collisions': 6}]"
696,7,97,126,82,44,0.3492063492063492,0.6507936507936508,0.7954,"[{'tx': 20, 'success': 12, 'collisions': 8}, {'tx': 28, 'success': 22, 'collisions': 6}, {'tx': 8, 'success': 4, 'collisions': 4}, {'tx': 19, 'success': 13, 'collisions': 6}, {'tx': 26, 'success': 18, 'collisions': 8}, {'tx': 20, 'success': 12, 'collisions': 8}, {'tx': 5, 'success': 1, 'collisions': 4}]"
697,7,98,135,74,61,0.45185185185185184,0.5481481481481482,0.7252,"[{'tx': 10, 'success': 3, 'collisions': 7}, {'tx': 21, 'success': 11, 'collisions': 10}, {'tx': 18, 'success': 10, 'collisions': 8}, {'tx': 16, 'success': 7, 'collisions': 9}, {'tx': 24, 'success': 14, 'collisions': 10}, {'tx': 29, 'success': 20, 'collisions': 9}, {'tx': 17, 'success': 9, 'collisions': 8}]"
698,7,99,124,82,42,0.3387096774193548,0.6612903225806451,0.8118,"[{'tx': 19, 'success': 10, 'collisions': 9}, {'tx': 22, 'success': 17, 'collisions': 5}, {'tx': 19, 'success': 16, 'collisions': 3}, {'tx': 22, 'success': 18, 'collisions': 4}, {'tx': 17, 'success': 10, 'collisions': 7}, {'tx': 12, 'success': 5, 'collisions': 7}, {'tx': 13, 'success': 6, 'collisions': 7}]"
699,7,100,119,82,37,0.31092436974789917,0.6890756302521008,0.82,"[{'tx': 25, 'success': 20, 'collisions': 5}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 26, 'success': 21, 'collisions': 5}, {'tx': 21, 'success': 14, 'collisions': 7}, {'tx': 7, 'success': 3, 'collisions': 4}, {'tx': 19, 'success': 13, 'collisions': 6}, {'tx': 17, 'success': 11, 'collisions': 6}]"
700,8,1,4669,3039,1630,0.3491111587063611,0.6508888412936389,0.3039,"[{'tx': 526, 'success': 345, 'collisions': 181}, {'tx': 458, 'success': 299, 'collisions': 159}, {'tx': 632, 'success': 408, 'collisions': 224}, {'tx': 508, 'success': 314, 'collisions': 194}, {'tx': 537, 'success': 343, 'collisions': 194}, {'tx': 609, 'success': 391, 'collisions': 218}, {'tx': 630, 'success': 418, 'collisions': 212}, {'tx': 769, 'success': 521, 'collisions': 248}]"
701,8,2,3351,2163,1188,0.35452103849597133,0.6454789615040286,0.4326,"[{'tx': 441, 'success': 279, 'collisions': 162}, {'tx': 418, 'success': 258, 'collisions': 160}, {'tx': 364, 'success': 232, 'collisions': 132}, {'tx': 245, 'success': 166, 'collisions': 79}, {'tx': 439, 'success': 292, 'collisions': 147}, {'tx': 404, 'success': 258, 'collisions': 146}, {'tx': 513, 'success': 328, 'collisions': 185}, {'tx': 527, 'success': 350, 'collisions': 177}]"
702,8,3,2722,1773,949,0.3486407053637032,0.6513592946362968,0.5319,"[{'tx': 323, 'success': 208, 'collisions': 115}, {'tx': 370, 'success': 252, 'collisions': 118}, {'tx': 350, 'success': 211, 'collisions': 139}, {'tx': 342, 'success': 214, 'collisions': 128}, {'tx': 358, 'success': 247, 'collisions': 111}, {'tx': 297, 'success': 190, 'collisions': 107}, {'tx': 365, 'success': 236, 'collisions': 129}, {'tx': 317, 'success': 215, 'collisions': 102}]"
703,8,4,2267,1438,829,0.36568151742390825,0.6343184825760918,0.5752,"[{'tx': 315, 'success': 205, 'collisions': 110}, {'tx': 280, 'success': 177, 'collisions': 103}, {'tx': 259, 'success': 154, 'collisions': 105}, {'tx': 239, 'success': 143, 'collisions': 96}, {'tx': 313, 'success': 204, 'collisions': 109}, {'tx': 293, 'success': 197, 'collisions': 96}, {'tx': 243, 'success': 146, 'collisions': 97}, {'tx': 325, 'success': 212, 'collisions': 113}]"
704,8,5,1876,1233,643,0.3427505330490405,0.6572494669509595,0.6165,"[{'tx': 232, 'success': 157, 'collisions': 75}, {'tx': 211, 'success': 134, 'collisions': 77}, {'tx': 259, 'success': 164, 'collisions': 95}, {'tx': 298, 'success': 206, 'collisions': 92}, {'tx': 195, 'success': 132, 'collisions': 63}, {'tx': 224, 'success': 146, 'collisions': 78}, {'tx': 251, 'success': 162, 'collisions': 89}, {'tx': 206, 'success': 132, 'collisions': 74}]"
705,8,6,1592,1032,560,0.35175879396984927,0.6482412060301508,0.6192,"[{'tx': 215, 'success': 140, 'collisions': 75}, {'tx': 189, 'success': 111, 'collisions': 78}, {'tx': 127, 'success': 86, 'collisions': 41}, {'tx': 182, 'success': 118, 'collisions': 64}, {'tx': 229, 'success': 148, 'collisions': 81}, {'tx': 190, 'success': 125, 'collisions': 65}, {'tx': 211, 'success': 138, 'collisions': 73}, {'tx': 249, 'success': 166, 'collisions': 83}]"
706,8,7,1441,922,519,0.36016655100624567,0.6398334489937544,0.6454,"[{'tx': 131, 'success': 81, 'collisions': 50}, {'tx': 164, 'success': 97, 'collisions': 67}, {'tx': 138, 'success': 85, 'collisions': 53}, {'tx': 189, 'success': 124, 'collisions': 65}, {'tx': 201, 'success': 134, 'collisions': 67}, {'tx': 213, 'success': 141, 'collisions': 72}, {'tx': 174, 'success': 102, 'collisions': 72}, {'tx': 231, 'success': 158, 'collisions': 73}]"
707,8,8,1268,859,409,0.3225552050473186,0.6774447949526814,0.6872,"[{'tx': 91, 'success': 60, 'collisions': 31}, {'tx': 209, 'success': 139, 'collisions': 70}, {'tx': 185, 'success': 127, 'collisions': 58}, {'tx': 186, 'success': 135, 'collisions': 51}, {'tx': 171, 'success': 111, 'collisions': 60}, {'tx': 174, 'success': 118, 'collisions': 56}, {'tx': 173, 'success': 119, 'collisions': 54}, {'tx': 79, 'success': 50, 'collisions': 29}]"
708,8,9,1181,747,434,0.3674851820491109,0.632514817950889,0.6723,"[{'tx': 182, 'success': 121, 'collisions': 61}, {'tx': 125, 'success': 71, 'collisions': 54}, {'tx': 111, 'success': 64, 'collisions': 47}, {'tx': 175, 'success': 114, 'collisions': 61}, {'tx': 178, 'success': 119, 'collisions': 59}, {'tx': 62, 'success': 35, 'collisions': 27}, {'tx': 185, 'success': 115, 'collisions': 70}, {'tx': 163, 'success': 108, 'collisions': 55}]"
709,8,10,1084,697,387,0.3570110701107011,0.6429889298892989,0.697,"[{'tx': 134, 'success': 85, 'collisions': 49}, {'tx': 152, 'success': 101, 'collisions': 51}, {'tx': 89, 'success': 55, 'collisions': 34}, {'tx': 168, 'success': 114, 'collisions': 54}, {'tx': 162, 'success': 110, 'collisions': 52}, {'tx': 146, 'success': 97, 'collisions': 49}, {'tx': 137, 'success': 84, 'collisions': 53}, {'tx': 96, 'success': 51, 'collisions': 45}]"
710,8,11,961,623,338,0.3517169614984391,0.6482830385015609,0.6853,"[{'tx': 147, 'success': 104, 'collisions': 43}, {'tx': 114, 'success': 75, 'collisions': 39}, {'tx': 174, 'success': 120, 'collisions': 54}, {'tx': 115, 'success': 65, 'collisions': 50}, {'tx': 82, 'success': 46, 'collisions': 36}, {'tx': 60, 'success': 29, 'collisions': 31}, {'tx': 110, 'success': 71, 'collisions': 39}, {'tx': 159, 'success': 113, 'collisions': 46}]"
711,8,12,927,593,334,0.36030204962243795,0.639697950377562,0.7116,"[{'tx': 77, 'success': 44, 'collisions': 33}, {'tx': 111, 'success': 68, 'collisions': 43}, {'tx': 149, 'success': 97, 'collisions': 52}, {'tx': 93, 'success': 53, 'collisions': 40}, {'tx': 84, 'success': 49, 'collisions': 35}, {'tx': 163, 'success': 120, 'collisions': 43}, {'tx': 152, 'success': 102, 'collisions': 50}, {'tx': 98, 'success': 60, 'collisions': 38}]"
712,8,13,861,543,318,0.3693379790940767,0.6306620209059234,0.7059,"[{'tx': 125, 'success': 84, 'collisions': 41}, {'tx': 47, 'success': 22, 'collisions': 25}, {'tx': 124, 'success': 78, 'collisions': 46}, {'tx': 111, 'success': 71, 'collisions': 40}, {'tx': 128, 'success': 88, 'collisions': 40}, {'tx': 100, 'success': 60, 'collisions': 40}, {'tx': 110, 'success': 67, 'collisions': 43}, {'tx': 116, 'success': 73, 'collisions': 43}]"
713,8,14,784,503,281,0.35841836734693877,0.6415816326530612,0.7042,"[{'tx': 96, 'success': 57, 'collisions': 39}, {'tx': 109, 'success': 68, 'collisions': 41}, {'tx': 111, 'success': 73, 'collisions': 38}, {'tx': 120, 'success': 82, 'collisions': 38}, {'tx': 42, 'success': 26, 'collisions': 16}, {'tx': 133, 'success': 90, 'collisions': 43}, {'tx': 80, 'success': 46, 'collisions': 34}, {'tx': 93, 'success': 61, 'collisions': 32}]"
714,8,15,735,482,253,0.3442176870748299,0.6557823129251701,0.723,"[{'tx': 69, 'success': 48, 'collisions': 21}, {'tx': 65, 'success': 41, 'collisions': 24}, {'tx': 87, 'success': 55, 'collisions': 32}, {'tx': 66, 'success': 39, 'collisions': 27}, {'tx': 119, 'success': 80, 'collisions': 39}, {'tx': 99, 'success': 65, 'collisions': 34}, {'tx': 133, 'success': 91, 'collisions': 42}, {'tx': 97, 'success': 63, 'collisions': 34}]"
715,8,16,699,463,236,0.3376251788268956,0.6623748211731044,0.7408,"[{'tx': 26, 'success': 13, 'collisions': 13}, {'tx': 86, 'success': 59, 'collisions': 27}, {'tx': 103, 'success': 65, 'collisions': 38}, {'tx': 111, 'success': 75, 'collisions': 36}, {'tx': 118, 'success': 82, 'collisions': 36}, {'tx': 54, 'success': 33, 'collisions': 21}, {'tx': 95, 'success': 63, 'collisions': 32}, {'tx': 106, 'success': 73, 'collisions': 33}]"
716,8,17,672,429,243,0.36160714285714285,0.6383928571428571,0.7293,"[{'tx': 98, 'success': 67, 'collisions': 31}, {'tx': 95, 'success': 62, 'collisions': 33}, {'tx': 64, 'success': 34, 'collisions': 30}, {'tx': 74, 'success': 47, 'collisions': 27}, {'tx': 89, 'success': 60, 'collisions': 29}, {'tx': 66, 'success': 36, 'collisions': 30}, {'tx': 104, 'success': 69, 'collisions': 35}, {'tx': 82, 'success': 54, 'collisions': 28}]"
717,8,18,638,398,240,0.3761755485893417,0.6238244514106583,0.7164,"[{'tx': 47, 'success': 26, 'collisions': 21}, {'tx': 104, 'success': 72, 'collisions': 32}, {'tx': 90, 'success': 53, 'collisions': 37}, {'tx': 56, 'success': 33, 'collisions': 23}, {'tx': 109, 'success': 73, 'collisions': 36}, {'tx': 82, 'success': 53, 'collisions': 29}, {'tx': 54, 'success': 29, 'collisions': 25}, {'tx': 96, 'success': 59, 'collisions': 37}]"
718,8,19,612,386,226,0.369281045751634,0.630718954248366,0.7334,"[{'tx': 67, 'success': 39, 'collisions': 28}, {'tx': 74, 'success': 47, 'collisions': 27}, {'tx': 65, 'success': 41, 'collisions': 24}, {'tx': 68, 'success': 43, 'collisions': 25}, {'tx': 90, 'success': 56, 'collisions': 34}, {'tx': 77, 'success': 50, 'collisions': 27}, {'tx': 84, 'success': 54, 'collisions': 30}, {'tx': 87, 'success': 56, 'collisions': 31}]"
719,8,20,567,376,191,0.3368606701940035,0.6631393298059964,0.752,"[{'tx': 80, 'success': 51, 'collisions': 29}, {'tx': 33, 'success': 19, 'collisions': 14}, {'tx': 92, 'success': 66, 'collisions': 26}, {'tx': 102, 'success': 77, 'collisions': 25}, {'tx': 60, 'success': 34, 'collisions': 26}, {'tx': 48, 'success': 28, 'collisions': 20}, {'tx': 92, 'success': 67, 'collisions': 25}, {'tx': 60, 'success': 34, 'collisions': 26}]"
720,8,21,553,353,200,0.3616636528028933,0.6383363471971067,0.7413,"[{'tx': 61, 'success': 36, 'collisions': 25}, {'tx': 61, 'success': 33, 'collisions': 28}, {'tx': 78, 'success': 55, 'collisions': 23}, {'tx': 93, 'success': 67, 'collisions': 26}, {'tx': 83, 'success': 54, 'collisions': 29}, {'tx': 76, 'success': 49, 'collisions': 27}, {'tx': 24, 'success': 13, 'collisions': 11}, {'tx': 77, 'success': 46, 'collisions': 31}]"
721,8,22,530,335,195,0.36792452830188677,0.6320754716981132,0.737,"[{'tx': 71, 'success': 44, 'collisions': 27}, {'tx': 45, 'success': 25, 'collisions': 20}, {'tx': 44, 'success': 20, 'collisions': 24}, {'tx': 85, 'success': 59, 'collisions': 26}, {'tx': 72, 'success': 44, 'collisions': 28}, {'tx': 77, 'success': 54, 'collisions': 23}, {'tx': 68, 'success': 46, 'collisions': 22}, {'tx': 68, 'success': 43, 'collisions': 25}]"
722,8,23,504,334,170,0.3373015873015873,0.6626984126984127,0.7682,"[{'tx': 62, 'success': 39, 'collisions': 23}, {'tx': 79, 'success': 61, 'collisions': 18}, {'tx': 75, 'success': 53, 'collisions': 22}, {'tx': 70, 'success': 46, 'collisions': 24}, {'tx': 66, 'success': 43, 'collisions': 23}, {'tx': 58, 'success': 35, 'collisions': 23}, {'tx': 31, 'success': 16, 'collisions': 15}, {'tx': 63, 'success': 41, 'collisions': 22}]"
723,8,24,505,306,199,0.3940594059405941,0.6059405940594059,0.7344,"[{'tx': 65, 'success': 41, 'collisions': 24}, {'tx': 66, 'success': 41, 'collisions': 25}, {'tx': 76, 'success': 47, 'collisions': 29}, {'tx': 49, 'success': 25, 'collisions': 24}, {'tx': 53, 'success': 32, 'collisions': 21}, {'tx': 55, 'success': 32, 'collisions': 23}, {'tx': 72, 'success': 45, 'collisions': 27}, {'tx': 69, 'success': 43, 'collisions': 26}]"
724,8,25,474,289,185,0.39029535864978904,0.609704641350211,0.7225,"[{'tx': 60, 'success': 37, 'collisions': 23}, {'tx': 66, 'success': 40, 'collisions': 26}, {'tx': 78, 'success': 51, 'collisions': 27}, {'tx': 67, 'success': 46, 'collisions': 21}, {'tx': 46, 'success': 25, 'collisions': 21}, {'tx': 32, 'success': 13, 'collisions': 19}, {'tx': 70, 'success': 42, 'collisions': 28}, {'tx': 55, 'success': 35, 'collisions': 20}]"
725,8,26,459,279,180,0.39215686274509803,0.6078431372549019,0.7254,"[{'tx': 38, 'success': 16, 'collisions': 22}, {'tx': 70, 'success': 48, 'collisions': 22}, {'tx': 71, 'success': 44, 'collisions': 27}, {'tx': 54, 'success': 31, 'collisions': 23}, {'tx': 54, 'success': 30, 'collisions': 24}, {'tx': 19, 'success': 8, 'collisions': 11}, {'tx': 76, 'success': 53, 'collisions': 23}, {'tx': 77, 'success': 49, 'collisions': 28}]"
726,8,27,430,286,144,0.33488372093023255,0.6651162790697674,0.7722,"[{'tx': 25, 'success': 14, 'collisions': 11}, {'tx': 51, 'success': 32, 'collisions': 19}, {'tx': 29, 'success': 16, 'collisions': 13}, {'tx': 49, 'success': 27, 'collisions': 22}, {'tx': 57, 'success': 38, 'collisions': 19}, {'tx': 56, 'success': 32, 'collisions': 24}, {'tx': 83, 'success': 63, 'collisions': 20}, {'tx': 80, 'success': 64, 'collisions': 16}]"
727,8,28,420,270,150,0.35714285714285715,0.6428571428571429,0.756,"[{'tx': 66, 'success': 46, 'collisions': 20}, {'tx': 62, 'success': 42, 'collisions': 20}, {'tx': 55, 'success': 35, 'collisions': 20}, {'tx': 53, 'success': 33, 'collisions': 20}, {'tx': 31, 'success': 20, 'collisions': 11}, {'tx': 46, 'success': 28, 'collisions': 18}, {'tx': 47, 'success': 28, 'collisions': 19}, {'tx': 60, 'success': 38, 'collisions': 22}]"
728,8,29,411,255,156,0.3795620437956204,0.6204379562043796,0.7395,"[{'tx': 73, 'success': 54, 'collisions': 19}, {'tx': 54, 'success': 33, 'collisions': 21}, {'tx': 53, 'success': 33, 'collisions': 20}, {'tx': 61, 'success': 38, 'collisions': 23}, {'tx': 48, 'success': 27, 'collisions': 21}, {'tx': 30, 'success': 15, 'collisions': 15}, {'tx': 52, 'success': 32, 'collisions': 20}, {'tx': 40, 'success': 23, 'collisions': 17}]"
729,8,30,389,250,139,0.35732647814910024,0.6426735218508998,0.75,"[{'tx': 42, 'success': 19, 'collisions': 23}, {'tx': 22, 'success': 12, 'collisions': 10}, {'tx': 81, 'success': 61, 'collisions': 20}, {'tx': 72, 'success': 49, 'collisions': 23}, {'tx': 49, 'success': 26, 'collisions': 23}, {'tx': 61, 'success': 46, 'collisions': 15}, {'tx': 9, 'success': 2, 'collisions': 7}, {'tx': 53, 'success': 35, 'collisions': 18}]"
730,8,31,376,244,132,0.35106382978723405,0.648936170212766,0.7564,"[{'tx': 6, 'success': 0, 'collisions': 6}, {'tx': 47, 'success': 32, 'collisions': 15}, {'tx': 40, 'success': 27, 'collisions': 13}, {'tx': 59, 'success': 37, 'collisions': 22}, {'tx': 46, 'success': 31, 'collisions': 15}, {'tx': 58, 'success': 38, 'collisions': 20}, {'tx': 64, 'success': 42, 'collisions': 22}, {'tx': 56, 'success': 37, 'collisions': 19}]"
731,8,32,378,229,149,0.3941798941798942,0.6058201058201058,0.7328,"[{'tx': 34, 'success': 16, 'collisions': 18}, {'tx': 64, 'success': 44, 'collisions': 20}, {'tx': 38, 'success': 23, 'collisions': 15}, {'tx': 69, 'success': 50, 'collisions': 19}, {'tx': 37, 'success': 15, 'collisions': 22}, {'tx': 53, 'success': 31, 'collisions': 22}, {'tx': 45, 'success': 28, 'collisions': 17}, {'tx': 38, 'success': 22, 'collisions': 16}]"
